tcga,printable,dataset,task,method,context_json,model,seed,train_fraction,computed_train_size,edit_threshold,results_csv,log_file
PRAD,Prostate Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PRAD_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PRAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095850.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095850.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095930.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095930.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_100027.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_100027.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_100111.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_100111.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_103040.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_103040.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_103134.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_103134.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_103214.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_103214.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_103257.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_103257.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_103334.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/READ_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_103334.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_103414.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_103414.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104459.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104459.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104533.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104533.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104618.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104618.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104705.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104705.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104746.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104746.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104825.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104825.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104903.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/SKCM_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_104903.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_105938.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_105938.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_110041.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_110041.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_110139.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_110139.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_110221.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_110221.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_110309.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_110309.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_111336.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_111336.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_111409.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_111409.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_111449.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/STAD_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_111449.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_112507.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_112507.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_112615.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_112615.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_112714.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_112714.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_115745.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_115745.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_115834.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_115834.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_115921.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_115921.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_120029.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_120029.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_120100.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/TGCT_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_120100.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_120151.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_120151.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_120303.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_120303.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_120412.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_120412.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_121453.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_121453.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_121627.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_121627.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_121737.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_121737.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_121848.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_121848.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_121958.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/THCA_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_121958.log
UVM,Uveal Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/UVM_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_UVM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/UVM_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_122104.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/UVM_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_122104.log
UVM,Uveal Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/UVM_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_UVM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/UVM_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_122210.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/UVM_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_122210.log
UVM,Uveal Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/UVM_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_UVM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/UVM_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_122314.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/UVM_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_122314.log
UVM,Uveal Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/UVM_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_UVM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/UVM_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_122422.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/UVM_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_122422.log
