tcga,printable,dataset,task,method,context_json,model,seed,train_fraction,computed_train_size,edit_threshold,results_csv,log_file
PRAD,Prostate Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PRAD_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PRAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,19,80,/home/yl3427/cylab/selfCorrectionAgent/runs/PRAD_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_193014.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/PRAD_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_193014.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,8,80,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_195852.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_195852.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,8,80,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_201023.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_201023.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,8,80,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_202305.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_202305.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,8,80,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_204327.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_204327.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,8,80,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_212426.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_212426.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,8,80,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_223230.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_223230.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,8,80,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_224144.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_224144.log
READ,Rectum Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/READ_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_READ.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,8,80,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_225334.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/READ_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_225334.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_230116.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_230116.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_230832.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_230832.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_232737.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_232737.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_234428.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250915_234428.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,4,80,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_000117.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_000117.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,4,80,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_001048.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_001048.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,4,80,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_001827.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_001827.log
SKCM,Skin Cutaneous Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/SKCM_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_SKCM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,4,80,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_002622.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/SKCM_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_002622.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,18,80,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_003149.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_003149.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,18,80,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_012118.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_012118.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,18,80,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_020105.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_020105.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,18,80,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_023634.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_023634.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,17,80,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_034359.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_034359.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,17,80,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_043835.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_043835.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,17,80,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_095445.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_095445.log
STAD,Stomach Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/STAD_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_STAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,17,80,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_104110.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/STAD_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_104110.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,4,80,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_113830.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_113830.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,4,80,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_114831.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_114831.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,4,80,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_125630.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_125630.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,4,80,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_130410.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_130410.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,2,80,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_134114.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_134114.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,2,80,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_134346.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_134346.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,2,80,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_135625.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_135625.log
TGCT,Testicular Germ Cell Tumors,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/TGCT_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_TGCT.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,2,80,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_135930.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/TGCT_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_135930.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,24,80,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_140110.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_140110.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,24,80,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_160505.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_160505.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,24,80,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_165543.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_165543.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,24,80,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_180934.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_180934.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,22,80,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_200657.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_200657.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,22,80,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_213524.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_213524.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,22,80,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_223530.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_223530.log
THCA,Thyroid Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/THCA_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_THCA.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,22,80,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_234056.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/THCA_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250916_234056.log
UVM,Uveal Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/UVM_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_UVM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,3,80,/home/yl3427/cylab/selfCorrectionAgent/runs/UVM_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250917_005410.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/UVM_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250917_005410.log
UVM,Uveal Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/UVM_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_UVM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,3,80,/home/yl3427/cylab/selfCorrectionAgent/runs/UVM_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250917_010052.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/UVM_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250917_010052.log
UVM,Uveal Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/UVM_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_UVM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,3,80,/home/yl3427/cylab/selfCorrectionAgent/runs/UVM_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250917_010742.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/UVM_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250917_010742.log
UVM,Uveal Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/UVM_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_UVM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,3,80,/home/yl3427/cylab/selfCorrectionAgent/runs/UVM_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250917_011529.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/UVM_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250917_011529.log
UVM,Uveal Melanoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/UVM_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_UVM.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.05,2,80,/home/yl3427/cylab/selfCorrectionAgent/runs/UVM_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250917_012210.csv,/home/yl3427/cylab/selfCorrectionAgent/runs/UVM_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250917_012210.log
